"__mclCluster","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000426191","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000426191","0.145",,"0.6","0.531",,,,"0.94","0.672"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000372023","0.109",,,"0.452",,,,"0.867","0.751"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000362441","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000362441","0.068",,,"0.392",,,"0.048","0.679","0.477"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000364270","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000364270","0.062",,,,,,,"0.586","0.577"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000357283","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000357283",,,,,,,,"0.468","0.468"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000479618",,,,"0.421",,,,"0.527","0.217"
"1","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000375809","false","pp","9606.ENSP00000347232 (pp) 9606.ENSP00000375809","0.084",,,"0.115",,,,"0.493","0.425"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000400175",,,,,,,,"0.66","0.66"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000358866","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000358866","0.078",,,,,,,"0.864","0.858"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000419465","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000419465",,,,"0.057",,,,"0.528","0.52"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000395654","0.062",,,"0.27",,,,"0.792","0.721"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000384863","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000384863",,,,,,,,"0.714","0.714"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000364699","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000364699",,,,,,,,"0.775","0.775"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000379616","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000379616",,,,,,,,"0.506","0.506"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000358799","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000358799","0.062",,,,,,,"0.821","0.817"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000350681","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000350681",,,,,,,,"0.405","0.405"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000441235","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000441235",,,,,,,,"0.556","0.556"
,"pp","9606.ENSP00000347847 (pp) 9606.ENSP00000436786","false","pp","9606.ENSP00000347847 (pp) 9606.ENSP00000436786","0.063",,,,,,,"0.41","0.397"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000357516","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000357516","0.065",,,,,,,"0.415","0.401"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000379658","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000379658",,,,,,,,"0.502","0.502"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000407586","0.065",,"0.9","0.248",,,,"0.984","0.805"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000354558",,,,"0.097",,,,"0.522","0.493"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000361021",,,,"0.151",,,,"0.715","0.678"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000410294",,,,"0.388",,,,"0.502","0.22"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000358548","0.065",,,"0.248",,,,"0.713","0.625"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000368927","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000368927",,,,,,,,"0.507","0.507"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000364649","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000364649",,,,,,,,"0.737","0.738"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000428056","0.053",,"0.9","0.57",,,,"0.973","0.421"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000390265","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000390265",,,,,,,,"0.556","0.556"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000387699",,,"0.9",,,,,"0.921","0.249"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000382004","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000382004",,,"0.9","0.276",,,,"0.929","0.099"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000371483","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000371483",,,,,,,,"0.47","0.471"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000418960",,,,,,,,"0.47","0.47"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000373700","0.062",,,"0.391",,,,"0.612","0.376"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351490","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351490",,,,,,,,"0.556","0.556"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351250","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351250",,,,"0.145",,,,"0.586","0.536"
"1","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000463027","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000463027",,,"0.8",,,,,"0.97","0.858"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000431418","0.062",,,"0.392",,,,"0.566","0.301"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000360266",,,,"0.151",,,,"0.428","0.354"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000393312","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000393312",,,,"0.391",,,,"0.508","0.226"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000468263","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000468263",,,,,,,,"0.422","0.423"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000362680","0.062",,"0.9","0.436",,,,"0.958","0.314"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000370989","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000370989",,,,,,,,"0.503","0.503"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000417335","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000417335",,,,"0.121",,,,"0.462","0.413"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000375921","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000375921",,,,"0.063",,,,"0.577","0.567"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000354207","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000354207","0.062",,,"0.245",,,,"0.436","0.268"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000418915","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000418915",,,,"0.056",,,,"0.568","0.562"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000384620","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000384620",,,,"0.07",,,,"0.635","0.624"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000405330",,,,"0.057",,,,"0.475","0.467"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000376475","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000376475",,,,,,,,"0.42","0.421"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000353401","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000353401",,,,,,,,"0.71","0.71"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000369497","0.063",,,,,,,"0.524","0.514"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351015","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000351015",,,,,,,,"0.729","0.73"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000479618","0.063",,,,,,,"0.519","0.508"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000356953","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000356953",,,,,,,,"0.619","0.619"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000367446","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000367446","0.065",,,,,,,"0.413","0.398"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000437955","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000437955",,,,,,,,"0.424","0.425"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000356405","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000356405",,,,,,,,"0.518","0.518"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000357494","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000357494","0.052",,,"0.259",,,,"0.516","0.367"
,"pp","9606.ENSP00000347942 (pp) 9606.ENSP00000360141","false","pp","9606.ENSP00000347942 (pp) 9606.ENSP00000360141","0.085",,,,,,,"0.62","0.602"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000380150","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000380150","0.106",,,,,,,"0.444","0.404"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000370989","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000370989","0.088",,,,,,,"0.63","0.611"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000481570","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000481570","0.153",,,,,,,"0.53","0.468"
"1","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000391592","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000391592","0.127",,"0.6","0.151",,,,"0.728","0.193"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000411355","0.186",,,"0.07",,,,"0.452","0.335"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000350844","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000350844","0.062",,,,,,,"0.429","0.416"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000376544","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000376544","0.141",,,,,,,"0.404","0.335"
,"pp","9606.ENSP00000347948 (pp) 9606.ENSP00000380855","false","pp","9606.ENSP00000347948 (pp) 9606.ENSP00000380855","0.081",,,,,,,"0.651","0.636"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000364270","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000364270","0.063",,"0.8","0.082",,,,"0.978","0.889"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000375809","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000375809","0.085",,"0.6","0.338",,,,"0.984","0.942"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000406490","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000406490","0.084",,"0.54","0.243",,,,"0.793","0.43"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000372023","0.097",,,"0.18",,,,"0.603","0.508"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000426191","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000426191","0.131",,,"0.182",,,,"0.563","0.435"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000419471","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000419471","0.091",,,"0.245",,,"0.056","0.608","0.467"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000406046","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000406046","0.166",,"0.9","0.224",,,,"0.961","0.478"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000482313","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000482313","0.09",,,"0.347",,,"0.056","0.718","0.557"
,"pp","9606.ENSP00000347978 (pp) 9606.ENSP00000369897","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000369897",,,,,,,"0.32","0.418","0.18"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000369497","0.083",,,"0.27",,,,"0.638","0.503"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000367910","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000367910",,,,,,,,"0.412","0.413"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000418960","0.065",,,"0.27",,,,"0.699","0.595"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000430684","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000430684","0.062",,"0.9",,,,,"0.928","0.298"
"1","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000361170","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000361170","0.11",,,"0.058",,,"0.088","0.612","0.553"
,"pp","9606.ENSP00000347978 (pp) 9606.ENSP00000428426","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000428426","0.062",,"0.8","0.102",,,,"0.833","0.128"
,"pp","9606.ENSP00000347978 (pp) 9606.ENSP00000425979","false","pp","9606.ENSP00000347978 (pp) 9606.ENSP00000425979","0.065",,,,,,"0.059","0.424","0.398"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000384371","0.062",,,,,,,"0.56","0.551"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000394794","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000394794",,,"0.9","0.865",,,,"0.995","0.695"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000362680",,,"0.9","0.486",,,,"0.971","0.485"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000386884","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000386884","0.062",,,,,,,"0.514","0.504"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000451828",,,,,,,,"0.548","0.548"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000483570","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000483570",,,"0.9","0.213",,,,"0.943","0.334"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000371219","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000371219",,,,,,,,"0.432","0.432"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000401399","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000401399","0.082",,,,,,,"0.404","0.378"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000479618","0.051",,,,,,,"0.47","0.465"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000370989","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000370989","0.118",,,,,,,"0.52","0.479"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000380855","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000380855","0.116",,,,,,,"0.432","0.384"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000353224","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000353224",,,,,,,,"0.47","0.47"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000398568","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000398568",,,,,,,,"0.67","0.67"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000351273","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000351273","0.063",,"0.9","0.924",,,,"0.999","0.994"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000410402","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000410402",,,"0.9",,,,,"0.915","0.194"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000364907","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000364907","0.062",,"0.9",,,,,"0.928","0.301"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000479606","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000479606",,,"0.9",,,,,"0.9",
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000428056",,,"0.9","0.27",,,,"0.93","0.126"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000350844","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000350844",,,,,,,,"0.415","0.415"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000411355","0.062",,,,,,,"0.693","0.687"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000356042","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000356042",,,"0.9","0.474",,,,"0.961","0.328"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000351497","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000351497",,,,,,,,"0.578","0.578"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000353408","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000353408","0.062",,,"0.3",,,,"0.415","0.181"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000384849","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000384849","0.101",,,,,,,"0.498","0.465"
"1","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000363668","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000363668","0.062",,"0.9","0.881",,,,"0.995","0.615"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000400175",,,,"0.676",,,,"0.719","0.17"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000360266",,,,,,,,"0.504","0.505"
,"pp","9606.ENSP00000347979 (pp) 9606.ENSP00000358092","false","pp","9606.ENSP00000347979 (pp) 9606.ENSP00000358092","0.077",,,,,,,"0.434","0.413"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000451828","0.063",,"0.9","0.345",,,,"0.984","0.771"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000382423","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000382423",,,"0.9","0.164",,,,"0.919","0.111"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000362680",,,"0.9","0.345",,,,"0.973","0.63"
"1","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000371897","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000371897","0.062",,"0.9","0.102",,,,"0.938","0.356"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000431418",,,"0.9","0.14",,,,"0.927","0.222"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000472929","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000472929","0.11",,"0.9","0.867",,,,"0.995","0.658"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000379616","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000379616","0.063",,"0.9","0.159",,,,"0.928","0.197"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360609","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360609",,,"0.65","0.056",,,,"0.72","0.222"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000375892","0.063",,"0.65","0.14",,,,"0.744","0.202"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479618",,,,"0.057",,,,"0.402","0.392"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000452780","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000452780","0.063",,"0.65",,,,,"0.666","0.066"
"1","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000400175","0.115","0.061","0.9","0.37",,,,"0.943","0.083"
"1","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000389140","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000389140",,,"0.9","0.103",,,,"0.927","0.255"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479322","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479322","0.062",,"0.6","0.281",,,,"0.774","0.261"
"1","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000380942","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000380942",,,,"0.153",,,,"0.438","0.364"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000483570","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000483570","0.094",,"0.9","0.14",,,,"0.929","0.205"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361818","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361818",,,"0.9",,,,,"0.928","0.314"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000356042","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000356042","0.055",,"0.9","0.218",,,,"0.955","0.465"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361021","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361021",,,,"0.126",,,,"0.507","0.459"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000358548","0.065","0.091","0.9","0.254",,,,"0.935","0.14"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000365891","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000365891","0.09",,"0.6","0.615",,,,"0.969","0.805"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361423",,,"0.9","0.14",,,,"0.935","0.313"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000378725","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000378725",,,"0.6","0.192",,,,"0.662",
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000358866","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000358866","0.062",,"0.65","0.242",,,,"0.812","0.337"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000364907","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000364907","0.066",,"0.9","0.188",,,,"0.945","0.372"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360798","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360798","0.052",,,"0.058",,,,"0.494","0.479"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000382004","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000382004",,,"0.9","0.15",,,,"0.953","0.492"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000407586","0.065","0.094","0.9","0.254",,,,"0.936","0.152"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000386884","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000386884","0.049",,"0.9","0.056",,,,"0.927","0.287"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000354558",,,,"0.154",,,,"0.601","0.548"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000427562","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000427562",,,"0.9","0.14",,,,"0.926","0.214"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000353408","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000353408","0.055",,,"0.151",,,,"0.521","0.452"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361777","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000361777",,,,"0.486",,,,"0.511","0.088"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000410402","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000410402","0.063",,"0.9",,,,,"0.914","0.161"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000365312","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000365312","0.062",,"0.9","0.154",,,,"0.949","0.44"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000360266",,,,"0.29",,,,"0.577","0.43"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000357283","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000357283",,,"0.6",,,,,"0.662","0.19"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000413625","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000413625",,,,"0.317",,,,"0.484","0.276"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479606","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000479606","0.053",,,"0.297",,,,"0.466","0.262"
,"pp","9606.ENSP00000348461 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000348461 (pp) 9606.ENSP00000428056",,,"0.9","0.68",,,,"0.97","0.145"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000479322","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000479322","0.063",,,,,,,"0.494","0.483"
